ad_id,region,percentage
285958646379412,Gelderland,0.081543
285958646379412,Groningen,0.03003
285958646379412,Limburg,0.058443
285958646379412,North Brabant,0.101409
285958646379412,Noord-Holland,0.227073
285958646379412,Utrecht,0.063063
285958646379412,Zeeland,0.017556
285958646379412,Zuid-Holland,0.316008
285958646379412,Overijssel,0.04158
285958646379412,Flevoland,0.025872
849973765564219,Drenthe,0.031728
849973765564219,Friesland,0.040042
849973765564219,Gelderland,0.125936
849973765564219,Groningen,0.047304
849973765564219,Limburg,0.063056
849973765564219,North Brabant,0.13405
849973765564219,Noord-Holland,0.158315
849973765564219,Utrecht,0.064984
849973765564219,Zeeland,0.021461
849973765564219,Zuid-Holland,0.213132
849973765564219,Overijssel,0.075476
849973765564219,Flevoland,0.024516
3724169681034995,Noord-Holland,1
3724169681034995,Zeeland,0
3724169681034995,Limburg,0
3724169681034995,Groningen,0
3724169681034995,Gelderland,0
3724169681034995,Flevoland,0
3724169681034995,Zuid-Holland,0
3724169681034995,Utrecht,0
3724169681034995,Friesland,0
3724169681034995,North Brabant,0
3724169681034995,Overijssel,0
783794922555581,Noord-Holland,1
783794922555581,Zeeland,0
783794922555581,Limburg,0
783794922555581,Groningen,0
783794922555581,Gelderland,0
783794922555581,Flevoland,0
783794922555581,Zuid-Holland,0
783794922555581,Utrecht,0
783794922555581,Friesland,0
783794922555581,North Brabant,0
783794922555581,Overijssel,0
183062476936334,Zuid-Holland,1
183062476936334,Zeeland,0
183062476936334,Limburg,0
183062476936334,Noord-Holland,0
183062476936334,Groningen,0
183062476936334,Gelderland,0
183062476936334,Flevoland,0
183062476936334,Utrecht,0
183062476936334,Friesland,0
183062476936334,North Brabant,0
183062476936334,Overijssel,0
899670257526493,Zuid-Holland,1
899670257526493,Zeeland,0
899670257526493,Limburg,0
899670257526493,Noord-Holland,0
899670257526493,Groningen,0
899670257526493,Gelderland,0
899670257526493,Flevoland,0
899670257526493,Utrecht,0
899670257526493,Friesland,0
899670257526493,North Brabant,0
899670257526493,Overijssel,0
1282410882143029,Drenthe,0.023908
1282410882143029,Friesland,0.025888
1282410882143029,Gelderland,0.088493
1282410882143029,Groningen,0.022768
1282410882143029,Limburg,0.060535
1282410882143029,North Brabant,0.1301
1282410882143029,Noord-Holland,0.201344
1282410882143029,Utrecht,0.080184
1282410882143029,Zeeland,0.017399
1282410882143029,Zuid-Holland,0.25189
1282410882143029,Overijssel,0.066115
1282410882143029,Flevoland,0.031377
1054297118417663,Drenthe,0.014916
1054297118417663,Friesland,0.01834
1054297118417663,Gelderland,0.088
1054297118417663,Groningen,0.021366
1054297118417663,Limburg,0.057495
1054297118417663,North Brabant,0.137517
1054297118417663,Noord-Holland,0.198129
1054297118417663,Utrecht,0.073787
1054297118417663,Zeeland,0.014244
1054297118417663,Zuid-Holland,0.296705
1054297118417663,Overijssel,0.053796
