ad_id,age,gender,percentage
245501640441041,18-24,female,0.149424
245501640441041,35-44,unknown,0.000215
245501640441041,65+,unknown,0.000215
245501640441041,45-54,unknown,0.000215
2905246863087899,55-64,unknown,0.00014
2905246863087899,25-34,female,0.132128
2905246863087899,13-17,unknown,0.00014
2905246863087899,25-34,unknown,0.000701
2905246863087899,18-24,unknown,0.001121
2905246863087899,45-54,unknown,0.000981
2905246863087899,65+,female,0.043996
2905246863087899,25-34,male,0.121339
2905246863087899,45-54,male,0.059689
2905246863087899,55-64,female,0.056887
2905246863087899,35-44,unknown,0.00042
2905246863087899,55-64,male,0.03685
2905246863087899,35-44,female,0.102704
2905246863087899,45-54,female,0.088272
2905246863087899,18-24,male,0.128625
2905246863087899,18-24,female,0.132829
2905246863087899,65+,male,0.028724
2905246863087899,35-44,male,0.062912
2905246863087899,Unknown,unknown,0.001541
2905246863087899,65+,unknown,0
1081281532337712,55-64,unknown,0.000216
1081281532337712,55-64,female,0.067142
1081281532337712,18-24,unknown,0.000649
1081281532337712,45-54,unknown,0.000541
1081281532337712,Unknown,unknown,0.000216
1081281532337712,35-44,unknown,0.000757
1081281532337712,45-54,female,0.087253
1081281532337712,35-44,male,0.073089
1081281532337712,18-24,male,0.107687
1081281532337712,25-34,female,0.124338
1081281532337712,65+,unknown,0.000108
1081281532337712,45-54,male,0.063899
1081281532337712,55-64,male,0.04541
1081281532337712,18-24,female,0.113634
1081281532337712,25-34,male,0.121527
1081281532337712,35-44,female,0.09774
1081281532337712,65+,female,0.061736
1081281532337712,65+,male,0.033301
1081281532337712,25-34,unknown,0.000757
474579473555218,25-34,male,0.072261
474579473555218,18-24,female,0.039627
474579473555218,55-64,unknown,0.002331
474579473555218,18-24,male,0.041958
474579473555218,45-54,female,0.144522
474579473555218,35-44,male,0.079254
474579473555218,35-44,female,0.114219
474579473555218,65+,male,0.074592
474579473555218,55-64,female,0.097902
474579473555218,45-54,male,0.097902
474579473555218,65+,female,0.111888
474579473555218,55-64,male,0.079254
474579473555218,25-34,female,0.044289
474579473555218,35-44,unknown,0
474579473555218,25-34,unknown,0
474579473555218,45-54,unknown,0
474579473555218,65+,unknown,0
474579473555218,18-24,unknown,0
451970275849723,25-34,female,0.05102
451970275849723,65+,unknown,0.002551
451970275849723,55-64,unknown,0.002551
451970275849723,35-44,female,0.109694
451970275849723,55-64,male,0.091837
451970275849723,45-54,female,0.160714
451970275849723,65+,male,0.066327
451970275849723,35-44,male,0.081633
451970275849723,45-54,male,0.09949
451970275849723,25-34,male,0.058673
451970275849723,65+,female,0.135204
451970275849723,55-64,female,0.102041
451970275849723,18-24,male,0.02551
451970275849723,18-24,female,0.012755
451970275849723,18-24,unknown,0
451970275849723,35-44,unknown,0
451970275849723,25-34,unknown,0
451970275849723,45-54,unknown,0
285958646379412,25-34,female,0.110356
285958646379412,18-24,female,0.070759
285958646379412,18-24,male,0.241097
285958646379412,25-34,male,0.574039
285958646379412,25-34,unknown,0.003046
285958646379412,18-24,unknown,0.000703
285958646379412,55-64,female,0
285958646379412,35-44,unknown,0
285958646379412,45-54,female,0
285958646379412,65+,female,0
285958646379412,35-44,male,0
285958646379412,45-54,unknown,0
285958646379412,65+,unknown,0
285958646379412,55-64,unknown,0
285958646379412,55-64,male,0
285958646379412,35-44,female,0
285958646379412,45-54,male,0
285958646379412,65+,male,0
849973765564219,18-24,unknown,0.000397
849973765564219,18-24,male,0.382978
849973765564219,25-34,male,0.320941
849973765564219,18-24,female,0.160706
849973765564219,25-34,female,0.115681
849973765564219,35-44,male,0.01284
849973765564219,35-44,female,0.005985
849973765564219,25-34,unknown,0.000472
849973765564219,55-64,female,0
849973765564219,35-44,unknown,0
849973765564219,45-54,female,0
849973765564219,65+,female,0
849973765564219,45-54,unknown,0
849973765564219,65+,unknown,0
849973765564219,55-64,unknown,0
849973765564219,55-64,male,0
849973765564219,45-54,male,0
849973765564219,65+,male,0
3724169681034995,35-44,unknown,0.000789
3724169681034995,25-34,unknown,0.000789
3724169681034995,55-64,unknown,0.002366
3724169681034995,25-34,male,0.04653
3724169681034995,18-24,male,0.028391
3724169681034995,65+,male,0.12224
3724169681034995,55-64,female,0.141956
3724169681034995,65+,female,0.271293
3724169681034995,18-24,female,0.018139
3724169681034995,35-44,male,0.04653
3724169681034995,55-64,male,0.085174
3724169681034995,35-44,female,0.038644
3724169681034995,25-34,female,0.032334
3724169681034995,45-54,female,0.10489
3724169681034995,45-54,male,0.059937
3724169681034995,18-24,unknown,0
3724169681034995,45-54,unknown,0
3724169681034995,65+,unknown,0
783794922555581,45-54,unknown,0.000935
783794922555581,18-24,female,0.026168
783794922555581,25-34,female,0.035514
783794922555581,18-24,male,0.049533
783794922555581,45-54,female,0.079439
783794922555581,55-64,male,0.104673
783794922555581,55-64,female,0.130841
783794922555581,65+,female,0.141121
783794922555581,65+,male,0.123364
783794922555581,25-34,male,0.095327
783794922555581,45-54,male,0.094393
783794922555581,35-44,male,0.074766
783794922555581,35-44,female,0.037383
783794922555581,35-44,unknown,0.000935
783794922555581,55-64,unknown,0.004673
783794922555581,65+,unknown,0.000935
783794922555581,18-24,unknown,0
783794922555581,25-34,unknown,0
183062476936334,18-24,unknown,0.000105
183062476936334,25-34,male,0.112694
183062476936334,65+,male,0.034143
183062476936334,65+,female,0.062212
183062476936334,45-54,male,0.063155
183062476936334,55-64,male,0.043988
183062476936334,45-54,female,0.092794
183062476936334,18-24,female,0.115207
183062476936334,25-34,female,0.140448
183062476936334,35-44,female,0.099288
183062476936334,65+,unknown,0.000105
183062476936334,35-44,male,0.06682
183062476936334,18-24,male,0.097612
183062476936334,55-64,female,0.068915
183062476936334,25-34,unknown,0.000419
183062476936334,Unknown,unknown,0.000419
183062476936334,45-54,unknown,0.000733
183062476936334,55-64,unknown,0.000105
183062476936334,35-44,unknown,0.000838
899670257526493,13-17,unknown,0.000206
899670257526493,45-54,female,0.084538
899670257526493,18-24,unknown,0.000619
899670257526493,65+,unknown,0.000206
899670257526493,45-54,unknown,0.00031
899670257526493,Unknown,unknown,0.001135
899670257526493,65+,female,0.036024
899670257526493,55-64,female,0.053365
899670257526493,35-44,male,0.055017
899670257526493,55-64,male,0.031585
899670257526493,55-64,unknown,0.000206
899670257526493,18-24,male,0.153076
899670257526493,25-34,female,0.127993
899670257526493,18-24,female,0.155347
899670257526493,25-34,male,0.119426
899670257526493,45-54,male,0.058423
899670257526493,35-44,female,0.097853
899670257526493,65+,male,0.023637
899670257526493,25-34,unknown,0.000826
899670257526493,35-44,unknown,0.000206
1282410882143029,18-24,female,0.041424
1282410882143029,45-54,female,0.100158
1282410882143029,18-24,unknown,9.0E-5
1282410882143029,35-44,unknown,0.000865
1282410882143029,55-64,unknown,0.000328
1282410882143029,25-34,unknown,0.000388
1282410882143029,45-54,unknown,0.000507
1282410882143029,18-24,male,0.036679
1282410882143029,35-44,male,0.130331
1282410882143029,35-44,female,0.105112
1282410882143029,55-64,female,0.066643
1282410882143029,25-34,male,0.104933
1282410882143029,25-34,female,0.085713
1282410882143029,65+,male,0.045931
1282410882143029,65+,female,0.04605
1282410882143029,45-54,male,0.142239
1282410882143029,55-64,male,0.092428
1282410882143029,65+,unknown,0.000179
1054297118417663,13-17,male,0.00079
1054297118417663,55-64,male,0.09256
1054297118417663,18-24,unknown,3.0E-5
1054297118417663,55-64,unknown,0.000395
1054297118417663,13-17,female,0.000425
1054297118417663,45-54,unknown,0.00082
1054297118417663,65+,female,0.03969
1054297118417663,35-44,male,0.142788
1054297118417663,55-64,female,0.074886
1054297118417663,45-54,female,0.11078
1054297118417663,65+,unknown,0.000273
1054297118417663,25-34,female,0.072639
1054297118417663,45-54,male,0.134528
1054297118417663,25-34,male,0.12973
1054297118417663,65+,male,0.04294
1054297118417663,35-44,female,0.099757
1054297118417663,35-44,unknown,0.000972
1054297118417663,18-24,female,0.021531
1054297118417663,18-24,male,0.034346
1054297118417663,25-34,unknown,0.000121
695410884481950,45-54,unknown,0.000112
695410884481950,35-44,female,0.117138
695410884481950,65+,female,0.023136
695410884481950,55-64,male,0.039196
695410884481950,25-34,male,0.157233
695410884481950,45-54,female,0.082659
695410884481950,18-24,female,0.113881
695410884481950,35-44,male,0.119385
695410884481950,18-24,male,0.06469
695410884481950,55-64,unknown,0.000112
695410884481950,45-54,male,0.065588
695410884481950,25-34,female,0.144205
695410884481950,65+,male,0.019879
695410884481950,55-64,female,0.049865
695410884481950,65+,unknown,0.000337
695410884481950,25-34,unknown,0.000786
695410884481950,18-24,unknown,0.000337
695410884481950,35-44,unknown,0.00146
412785226712389,55-64,unknown,0.000134
412785226712389,55-64,male,0.046936
412785226712389,35-44,unknown,0.000805
412785226712389,35-44,male,0.181172
412785226712389,25-34,female,0.096419
412785226712389,18-24,female,0.072952
412785226712389,25-34,male,0.201019
412785226712389,45-54,male,0.119351
412785226712389,65+,male,0.016495
412785226712389,18-24,male,0.097895
412785226712389,45-54,female,0.048947
412785226712389,35-44,female,0.091458
412785226712389,55-64,female,0.019579
412785226712389,65+,female,0.005632
412785226712389,45-54,unknown,0.000671
412785226712389,25-34,unknown,0.000536
412785226712389,18-24,unknown,0
412785226712389,65+,unknown,0
743149642980207,65+,unknown,0.000263
743149642980207,55-64,unknown,0.000263
743149642980207,35-44,unknown,0.000526
743149642980207,55-64,female,0.026565
743149642980207,65+,female,0.012625
743149642980207,65+,male,0.024987
743149642980207,18-24,male,0.056286
743149642980207,18-24,female,0.059179
743149642980207,35-44,male,0.168332
743149642980207,45-54,male,0.122567
743149642980207,25-34,female,0.132299
743149642980207,35-44,female,0.120726
743149642980207,45-54,female,0.058127
743149642980207,25-34,male,0.171752
743149642980207,55-64,male,0.044713
743149642980207,45-54,unknown,0.000789
743149642980207,18-24,unknown,0
743149642980207,25-34,unknown,0
405368134078471,55-64,unknown,0.000337
405368134078471,18-24,male,0.091369
405368134078471,35-44,unknown,0.000843
405368134078471,45-54,unknown,0.000506
405368134078471,25-34,unknown,0.000674
405368134078471,55-64,female,0.057991
405368134078471,65+,male,0.024612
405368134078471,55-64,male,0.062711
405368134078471,35-44,female,0.106878
405368134078471,65+,female,0.021409
405368134078471,45-54,female,0.098618
405368134078471,45-54,male,0.093898
405368134078471,35-44,male,0.108732
405368134078471,18-24,female,0.089177
405368134078471,25-34,female,0.098786
405368134078471,25-34,male,0.143291
405368134078471,65+,unknown,0.000169
405368134078471,18-24,unknown,0
919213611946744,45-54,unknown,9.6E-5
919213611946744,55-64,male,0.068859
919213611946744,25-34,unknown,0.000769
919213611946744,65+,unknown,0.000481
919213611946744,55-64,female,0.075495
919213611946744,18-24,male,0.073283
919213611946744,65+,male,0.037123
919213611946744,25-34,male,0.137142
919213611946744,35-44,male,0.120985
919213611946744,45-54,male,0.105597
919213611946744,55-64,unknown,0.000385
919213611946744,18-24,female,0.059915
919213611946744,25-34,female,0.092229
919213611946744,45-54,female,0.089248
919213611946744,35-44,female,0.095691
919213611946744,65+,female,0.041258
919213611946744,35-44,unknown,0.001058
919213611946744,18-24,unknown,0.000289
919213611946744,Unknown,unknown,9.6E-5
3955666211139603,35-44,unknown,0.000985
3955666211139603,25-34,female,0.193478
3955666211139603,55-64,unknown,0.000328
3955666211139603,65+,female,0.026155
3955666211139603,18-24,unknown,0.000547
3955666211139603,45-54,male,0.050339
3955666211139603,65+,male,0.014007
3955666211139603,18-24,male,0.047713
3955666211139603,45-54,female,0.083607
3955666211139603,45-54,unknown,0.000219
3955666211139603,35-44,female,0.136901
3955666211139603,35-44,male,0.08306
3955666211139603,18-24,female,0.187021
3955666211139603,25-34,male,0.100022
3955666211139603,25-34,unknown,0.000875
3955666211139603,55-64,male,0.031188
3955666211139603,55-64,female,0.043226
3955666211139603,65+,unknown,0.000328
448005502904255,18-24,unknown,0.000138
448005502904255,25-34,male,0.167981
448005502904255,25-34,unknown,0.000553
448005502904255,35-44,unknown,0.001384
448005502904255,18-24,female,0.026705
448005502904255,65+,female,0.040266
448005502904255,45-54,male,0.110281
448005502904255,45-54,female,0.09506
448005502904255,25-34,female,0.089525
448005502904255,45-54,unknown,0.00083
448005502904255,55-64,male,0.069462
448005502904255,35-44,male,0.115954
448005502904255,55-64,female,0.087865
448005502904255,35-44,female,0.087727
448005502904255,18-24,male,0.076242
448005502904255,65+,male,0.029196
448005502904255,65+,unknown,0.000553
448005502904255,55-64,unknown,0.000277
892957241533523,25-34,male,0.132477
892957241533523,65+,female,0.02756
892957241533523,55-64,female,0.029439
892957241533523,18-24,female,0.28813
892957241533523,18-24,male,0.244598
892957241533523,45-54,male,0.018165
892957241533523,25-34,female,0.123708
892957241533523,65+,male,0.01378
892957241533523,35-44,male,0.027247
892957241533523,55-64,male,0.015033
892957241533523,35-44,female,0.043846
892957241533523,45-54,female,0.030692
892957241533523,25-34,unknown,0.002192
892957241533523,45-54,unknown,0.000626
892957241533523,18-24,unknown,0.002192
892957241533523,65+,unknown,0.000313
892957241533523,35-44,unknown,0
892957241533523,55-64,unknown,0
519380479034039,18-24,unknown,0.000816
519380479034039,35-44,male,0.019592
519380479034039,65+,female,0.006531
519380479034039,65+,male,0.004082
519380479034039,45-54,female,0.032653
519380479034039,18-24,female,0.337959
519380479034039,25-34,female,0.237551
519380479034039,18-24,male,0.163265
519380479034039,25-34,male,0.093061
519380479034039,35-44,female,0.086531
519380479034039,55-64,female,0.012245
519380479034039,45-54,male,0.004082
519380479034039,55-64,male,0.001633
519380479034039,35-44,unknown,0
519380479034039,25-34,unknown,0
519380479034039,45-54,unknown,0
519380479034039,65+,unknown,0
519380479034039,55-64,unknown,0
410548680178884,45-54,male,0.01845
410548680178884,35-44,male,0.023985
410548680178884,18-24,male,0.105166
410548680178884,25-34,male,0.149446
410548680178884,25-34,female,0.343173
410548680178884,35-44,female,0.173432
410548680178884,18-24,female,0.116236
410548680178884,65+,female,0.02214
410548680178884,45-54,female,0.023985
410548680178884,55-64,female,0.00738
410548680178884,55-64,male,0.005535
410548680178884,65+,male,0.00738
410548680178884,25-34,unknown,0.00369
410548680178884,35-44,unknown,0
410548680178884,45-54,unknown,0
410548680178884,65+,unknown,0
410548680178884,55-64,unknown,0
410548680178884,18-24,unknown,0
3802492839808180,55-64,male,0.001802
3802492839808180,35-44,unknown,0.000901
3802492839808180,55-64,female,0.009009
3802492839808180,45-54,male,0.015315
3802492839808180,35-44,male,0.01982
3802492839808180,18-24,male,0.078378
3802492839808180,25-34,female,0.335135
3802492839808180,65+,male,0.003604
3802492839808180,18-24,female,0.268468
3802492839808180,25-34,male,0.102703
3802492839808180,35-44,female,0.132432
3802492839808180,65+,female,0.004505
3802492839808180,45-54,female,0.027027
3802492839808180,65+,unknown,0.000901
3802492839808180,18-24,unknown,0
3802492839808180,55-64,unknown,0
3802492839808180,25-34,unknown,0
3802492839808180,45-54,unknown,0
895393397953000,55-64,female,0.013524
895393397953000,18-24,unknown,0.000796
895393397953000,18-24,female,0.365951
895393397953000,18-24,male,0.137629
895393397953000,25-34,male,0.074781
895393397953000,35-44,female,0.079554
895393397953000,25-34,female,0.244232
895393397953000,45-54,female,0.05171
895393397953000,35-44,male,0.012729
895393397953000,55-64,male,0.004773
895393397953000,65+,female,0.007955
895393397953000,65+,male,0.002387
895393397953000,45-54,male,0.003978
895393397953000,35-44,unknown,0
895393397953000,25-34,unknown,0
895393397953000,45-54,unknown,0
895393397953000,65+,unknown,0
895393397953000,55-64,unknown,0
3569091739824254,55-64,unknown,0.00052
3569091739824254,45-54,unknown,0.00052
3569091739824254,65+,female,0.004683
3569091739824254,65+,male,0.004162
3569091739824254,35-44,male,0.013528
3569091739824254,25-34,male,0.065557
3569091739824254,45-54,female,0.03642
3569091739824254,18-24,male,0.08845
3569091739824254,35-44,female,0.136316
3569091739824254,55-64,male,0.001041
3569091739824254,18-24,female,0.315817
3569091739824254,25-34,female,0.316337
3569091739824254,25-34,unknown,0.001561
3569091739824254,55-64,female,0.009886
3569091739824254,45-54,male,0.004683
3569091739824254,35-44,unknown,0.00052
3569091739824254,18-24,unknown,0
3569091739824254,65+,unknown,0
702659163973943,18-24,female,0.026734
702659163973943,35-44,male,0.171261
702659163973943,45-54,male,0.139515
702659163973943,45-54,female,0.045113
702659163973943,25-34,female,0.044277
702659163973943,18-24,male,0.065998
702659163973943,25-34,male,0.203008
702659163973943,65+,female,0.036759
702659163973943,65+,male,0.057644
702659163973943,55-64,female,0.046784
702659163973943,55-64,male,0.121136
702659163973943,35-44,female,0.0401
702659163973943,65+,unknown,0.000835
702659163973943,25-34,unknown,0.000835
702659163973943,18-24,unknown,0
702659163973943,35-44,unknown,0
702659163973943,55-64,unknown,0
702659163973943,45-54,unknown,0
147367780228295,45-54,unknown,0.000308
147367780228295,18-24,male,0.068403
147367780228295,65+,unknown,0.00041
147367780228295,45-54,male,0.129423
147367780228295,18-24,female,0.024203
147367780228295,45-54,female,0.035073
147367780228295,55-64,male,0.116296
147367780228295,25-34,male,0.21526
147367780228295,35-44,male,0.163778
147367780228295,35-44,unknown,0.000513
147367780228295,25-34,female,0.059686
147367780228295,65+,male,0.069839
147367780228295,55-64,female,0.043995
147367780228295,35-44,female,0.045124
147367780228295,65+,female,0.027074
147367780228295,55-64,unknown,0.000513
147367780228295,25-34,unknown,0.000103
147367780228295,18-24,unknown,0
2539527983014000,65+,unknown,0.00028
2539527983014000,35-44,unknown,0.001402
2539527983014000,55-64,unknown,0.000547
2539527983014000,45-54,unknown,0.000946
2539527983014000,35-44,female,0.242856
2539527983014000,55-64,female,0.203944
2539527983014000,45-54,male,0.037472
2539527983014000,25-34,female,0.092445
2539527983014000,65+,female,0.090287
2539527983014000,45-54,female,0.253322
2539527983014000,55-64,male,0.027244
2539527983014000,35-44,male,0.028309
2539527983014000,65+,male,0.012809
2539527983014000,25-34,male,0.007823
2539527983014000,25-34,unknown,0.000314
2539527983014000,18-24,unknown,0
2539527983014000,18-24,male,0
2539527983014000,18-24,female,0
142029571012878,25-34,unknown,0.000633
142029571012878,65+,unknown,0.000294
142029571012878,55-64,female,0.068863
142029571012878,45-54,female,0.082916
142029571012878,45-54,male,0.146722
142029571012878,65+,male,0.047636
142029571012878,25-34,female,0.087503
142029571012878,55-64,male,0.083571
142029571012878,25-34,male,0.136236
142029571012878,65+,female,0.057152
142029571012878,35-44,female,0.103765
142029571012878,35-44,male,0.182261
142029571012878,35-44,unknown,0.001361
142029571012878,55-64,unknown,0.000354
142029571012878,45-54,unknown,0.000735
142029571012878,18-24,unknown,0
142029571012878,18-24,male,0
142029571012878,18-24,female,0
1868855126600766,55-64,female,0.045902
1868855126600766,35-44,female,0.114754
1868855126600766,45-54,female,0.089461
1868855126600766,18-24,female,0.498361
1868855126600766,25-34,female,0.228571
1868855126600766,65+,female,0.022951
1868855126600766,35-44,unknown,0
1868855126600766,18-24,male,0
1868855126600766,25-34,unknown,0
1868855126600766,35-44,male,0
1868855126600766,45-54,unknown,0
1868855126600766,65+,unknown,0
1868855126600766,55-64,unknown,0
1868855126600766,25-34,male,0
1868855126600766,55-64,male,0
1868855126600766,45-54,male,0
1868855126600766,65+,male,0
1868855126600766,18-24,unknown,0
421562718977621,18-24,unknown,0.006135
421562718977621,35-44,female,0.055215
421562718977621,18-24,female,0.254601
421562718977621,45-54,female,0.046012
421562718977621,18-24,male,0.384969
421562718977621,25-34,male,0.059816
421562718977621,65+,female,0.001534
421562718977621,35-44,male,0.021472
421562718977621,45-54,male,0.019939
421562718977621,55-64,female,0.033742
421562718977621,25-34,female,0.102761
421562718977621,55-64,male,0.009202
421562718977621,25-34,unknown,0.001534
421562718977621,65+,male,0.003067
421562718977621,35-44,unknown,0
421562718977621,55-64,unknown,0
421562718977621,45-54,unknown,0
421562718977621,65+,unknown,0
228352898645059,18-24,unknown,4.8E-5
228352898645059,55-64,male,0.11839
228352898645059,25-34,unknown,0.000191
228352898645059,65+,unknown,0.00054
228352898645059,55-64,unknown,0.000349
228352898645059,65+,female,0.131853
228352898645059,45-54,male,0.096131
228352898645059,35-44,male,0.075825
228352898645059,25-34,male,0.103672
228352898645059,45-54,unknown,0.000333
228352898645059,18-24,female,0.029371
228352898645059,18-24,male,0.038833
228352898645059,35-44,female,0.05009
228352898645059,65+,male,0.112976
228352898645059,45-54,female,0.072094
228352898645059,55-64,female,0.111975
228352898645059,25-34,female,0.056996
228352898645059,35-44,unknown,0.000333
1222764858120378,55-64,unknown,0.000284
1222764858120378,65+,male,0.057317
1222764858120378,45-54,unknown,0.000404
1222764858120378,65+,unknown,0.000292
1222764858120378,35-44,female,0.053784
1222764858120378,25-34,male,0.174873
1222764858120378,55-64,female,0.061752
1222764858120378,55-64,male,0.083697
1222764858120378,35-44,male,0.110757
1222764858120378,35-44,unknown,0.000636
1222764858120378,18-24,female,0.065603
1222764858120378,65+,female,0.051704
1222764858120378,18-24,male,0.102986
1222764858120378,45-54,male,0.098981
1222764858120378,45-54,female,0.057411
1222764858120378,25-34,female,0.078505
1222764858120378,25-34,unknown,0.000662
1222764858120378,18-24,unknown,0.000352
3526316284142931,25-34,unknown,0.00022
3526316284142931,55-64,male,0.125242
3526316284142931,18-24,unknown,6.6E-5
3526316284142931,25-34,male,0.096802
3526316284142931,65+,female,0.135313
3526316284142931,45-54,male,0.095778
3526316284142931,25-34,female,0.058026
3526316284142931,65+,male,0.110295
3526316284142931,35-44,male,0.076396
3526316284142931,65+,unknown,0.000528
3526316284142931,18-24,male,0.039601
3526316284142931,45-54,female,0.06846
3526316284142931,55-64,female,0.113388
3526316284142931,35-44,female,0.049364
3526316284142931,18-24,female,0.029343
3526316284142931,55-64,unknown,0.000319
3526316284142931,35-44,unknown,0.000407
3526316284142931,45-54,unknown,0.000451
2784358831805009,65+,unknown,0.000147
2784358831805009,65+,female,0.03845
2784358831805009,45-54,unknown,0.000294
2784358831805009,35-44,unknown,0.00044
2784358831805009,18-24,female,0.040065
2784358831805009,35-44,female,0.059877
2784358831805009,25-34,male,0.136337
2784358831805009,65+,male,0.067948
2784358831805009,45-54,male,0.141914
2784358831805009,25-34,unknown,0.000587
2784358831805009,55-64,male,0.121221
2784358831805009,35-44,male,0.132668
2784358831805009,55-64,female,0.060317
2784358831805009,18-24,male,0.088054
2784358831805009,45-54,female,0.052245
2784358831805009,25-34,female,0.058409
2784358831805009,55-64,unknown,0.000881
2784358831805009,18-24,unknown,0.000147
879420742865187,25-34,unknown,0.00239
879420742865187,25-34,female,0.086056
879420742865187,65+,female,0.088446
879420742865187,18-24,male,0.161753
879420742865187,55-64,male,0.056574
879420742865187,65+,male,0.067729
879420742865187,45-54,male,0.063745
879420742865187,18-24,female,0.137849
879420742865187,25-34,male,0.122709
879420742865187,55-64,female,0.087649
879420742865187,45-54,female,0.044622
879420742865187,35-44,male,0.050199
879420742865187,35-44,female,0.027888
879420742865187,55-64,unknown,0.000797
879420742865187,65+,unknown,0.000797
879420742865187,45-54,unknown,0.000797
879420742865187,18-24,unknown,0
879420742865187,35-44,unknown,0
421209305683508,18-24,unknown,0.000742
421209305683508,35-44,unknown,0.000371
421209305683508,45-54,female,0.005197
421209305683508,18-24,male,0.191166
421209305683508,18-24,female,0.513734
421209305683508,25-34,male,0.03415
421209305683508,35-44,female,0.019302
421209305683508,25-34,female,0.220861
421209305683508,35-44,male,0.004083
421209305683508,65+,male,0.004083
421209305683508,65+,female,0.002598
421209305683508,45-54,male,0.001856
421209305683508,55-64,female,0.000371
421209305683508,55-64,male,0.001114
421209305683508,25-34,unknown,0.000371
421209305683508,55-64,unknown,0
421209305683508,45-54,unknown,0
421209305683508,65+,unknown,0
644700949548720,45-54,unknown,0.0003
644700949548720,25-34,female,0.056306
644700949548720,25-34,unknown,0.00015
644700949548720,65+,unknown,0.000601
644700949548720,35-44,male,0.068769
644700949548720,18-24,female,0.111562
644700949548720,55-64,female,0.152853
644700949548720,35-44,female,0.085886
644700949548720,65+,female,0.10045
644700949548720,35-44,unknown,0.000751
644700949548720,45-54,female,0.133634
644700949548720,18-24,male,0.063964
644700949548720,65+,male,0.030781
644700949548720,45-54,male,0.08003
644700949548720,55-64,male,0.054054
644700949548720,25-34,male,0.05976
644700949548720,18-24,unknown,0.00015
644700949548720,55-64,unknown,0
362699704791282,35-44,unknown,0.00059
362699704791282,45-54,female,0.100649
362699704791282,65+,unknown,0.000517
362699704791282,55-64,male,0.111718
362699704791282,25-34,female,0.042577
362699704791282,45-54,male,0.113267
362699704791282,55-64,female,0.150236
362699704791282,35-44,male,0.075561
362699704791282,65+,female,0.132379
362699704791282,45-54,unknown,0.00059
362699704791282,65+,male,0.068329
362699704791282,35-44,female,0.061393
362699704791282,25-34,male,0.059917
362699704791282,18-24,female,0.041986
362699704791282,18-24,male,0.03933
362699704791282,55-64,unknown,0.000738
362699704791282,18-24,unknown,0.000221
362699704791282,25-34,unknown,0
773203033530885,45-54,unknown,0.000959
773203033530885,25-34,female,0.107312
773203033530885,18-24,unknown,0.000274
773203033530885,55-64,unknown,0.000548
773203033530885,35-44,unknown,0.000959
773203033530885,55-64,male,0.057014
773203033530885,65+,female,0.040225
773203033530885,35-44,female,0.095114
773203033530885,65+,male,0.030083
773203033530885,25-34,unknown,0.000685
773203033530885,35-44,male,0.112794
773203033530885,45-54,female,0.096485
773203033530885,18-24,male,0.065168
773203033530885,18-24,female,0.088536
773203033530885,25-34,male,0.138697
773203033530885,45-54,male,0.096896
773203033530885,55-64,female,0.068046
773203033530885,65+,unknown,0.000206
993200927852300,55-64,unknown,0.000262
993200927852300,45-54,unknown,0.000174
993200927852300,18-24,male,0.083319
993200927852300,35-44,female,0.065783
993200927852300,25-34,male,0.122143
993200927852300,45-54,female,0.091433
993200927852300,65+,female,0.080963
993200927852300,35-44,male,0.100681
993200927852300,55-64,male,0.077648
993200927852300,25-34,female,0.068225
993200927852300,55-64,female,0.097801
993200927852300,18-24,female,0.065783
993200927852300,45-54,male,0.105915
993200927852300,65+,male,0.038998
993200927852300,65+,unknown,0.000436
993200927852300,35-44,unknown,0.000436
993200927852300,18-24,unknown,0
993200927852300,25-34,unknown,0
1345004215852425,65+,unknown,0.000935
1345004215852425,25-34,female,0.040187
1345004215852425,55-64,unknown,0.001869
1345004215852425,35-44,female,0.042991
1345004215852425,45-54,female,0.073832
1345004215852425,55-64,male,0.088785
1345004215852425,65+,female,0.139252
1345004215852425,25-34,male,0.088785
1345004215852425,45-54,male,0.136449
1345004215852425,55-64,female,0.100935
1345004215852425,18-24,male,0.052336
1345004215852425,65+,male,0.116822
1345004215852425,35-44,male,0.104673
1345004215852425,18-24,female,0.01028
1345004215852425,45-54,unknown,0.001869
1345004215852425,18-24,unknown,0
1345004215852425,35-44,unknown,0
1345004215852425,25-34,unknown,0
2814797712172241,65+,male,0.08818
2814797712172241,55-64,male,0.15444
2814797712172241,45-54,male,0.225806
2814797712172241,18-24,male,0.156308
2814797712172241,35-44,male,0.200648
2814797712172241,25-34,male,0.174617
2814797712172241,55-64,female,0
2814797712172241,35-44,unknown,0
2814797712172241,45-54,female,0
2814797712172241,65+,female,0
2814797712172241,18-24,female,0
2814797712172241,25-34,unknown,0
2814797712172241,45-54,unknown,0
2814797712172241,65+,unknown,0
2814797712172241,55-64,unknown,0
2814797712172241,35-44,female,0
2814797712172241,18-24,unknown,0
2814797712172241,25-34,female,0
1076915286077443,35-44,male,0.032358
1076915286077443,55-64,male,0.013016
1076915286077443,55-64,female,0.027078
1076915286077443,45-54,male,0.02091
1076915286077443,35-44,female,0.079352
1076915286077443,45-54,female,0.045635
1076915286077443,18-24,male,0.046053
1076915286077443,18-24,female,0.117459
1076915286077443,25-34,female,0.430946
1076915286077443,25-34,male,0.183743
1076915286077443,25-34,unknown,0.001568
1076915286077443,35-44,unknown,0.000993
1076915286077443,55-64,unknown,0.000261
