ad_id,age,gender,percentage
839956291466873,45-54,unknown,0.000632
839956291466873,25-34,unknown,0.000632
839956291466873,18-24,male,0.017829
839956291466873,65+,female,0.166526
839956291466873,55-64,female,0.1358
839956291466873,45-54,male,0.068406
839956291466873,55-64,male,0.095929
839956291466873,35-44,unknown,0.000717
839956291466873,25-34,male,0.063643
839956291466873,65+,male,0.085644
839956291466873,18-24,female,0.039703
839956291466873,25-34,female,0.090786
839956291466873,45-54,female,0.093189
839956291466873,35-44,male,0.05985
839956291466873,18-24,unknown,0.000843
839956291466873,55-64,unknown,0.000464
662721042716891,25-34,unknown,0.000143
662721042716891,65+,male,0.181233
662721042716891,18-24,female,0.003194
662721042716891,65+,unknown,0.000625
662721042716891,18-24,male,0.003783
662721042716891,25-34,male,0.017201
662721042716891,55-64,male,0.161801
662721042716891,35-44,male,0.034098
662721042716891,45-54,female,0.075316
662721042716891,18-24,unknown,0.000143
662721042716891,65+,female,0.215188
662721042716891,45-54,male,0.079812
662721042716891,55-64,female,0.173114
662721042716891,35-44,female,0.037042
662721042716891,25-34,female,0.015809
662721042716891,55-64,unknown,0.000446
662721042716891,45-54,unknown,0.000571
662721042716891,35-44,unknown,0.000482
308988138747934,25-34,unknown,0.000572
308988138747934,35-44,unknown,0.001812
308988138747934,55-64,female,0.023653
308988138747934,25-34,female,0.019742
308988138747934,35-44,female,0.055317
308988138747934,45-54,male,0.342203
308988138747934,25-34,male,0.108155
308988138747934,35-44,male,0.23958
308988138747934,45-54,female,0.15918
308988138747934,55-64,male,0.04702
308988138747934,45-54,unknown,0.002194
308988138747934,55-64,unknown,0.000572
1039881677211279,18-24,unknown,6.9E-5
1039881677211279,45-54,male,0.111498
1039881677211279,18-24,female,0.002754
1039881677211279,35-44,unknown,0.000417
1039881677211279,55-64,unknown,0.000607
1039881677211279,65+,unknown,0.000543
1039881677211279,25-34,female,0.010832
1039881677211279,45-54,female,0.060582
1039881677211279,65+,male,0.163628
1039881677211279,45-54,unknown,0.000517
1039881677211279,35-44,male,0.066217
1039881677211279,25-34,male,0.044711
1039881677211279,55-64,male,0.172233
1039881677211279,65+,female,0.192341
1039881677211279,55-64,female,0.135289
1039881677211279,35-44,female,0.027363
1039881677211279,18-24,male,0.010283
1039881677211279,25-34,unknown,0.000116
802050568275187,35-44,unknown,0.000696
802050568275187,18-24,unknown,0.000696
802050568275187,55-64,female,0.011369
802050568275187,18-24,female,0.069606
802050568275187,45-54,female,0.096984
802050568275187,35-44,female,0.103944
802050568275187,25-34,male,0.17703
802050568275187,18-24,male,0.086543
802050568275187,55-64,male,0.020186
802050568275187,45-54,male,0.150116
802050568275187,25-34,female,0.110209
802050568275187,35-44,male,0.17123
802050568275187,45-54,unknown,0.000696
802050568275187,25-34,unknown,0.000464
802050568275187,65+,female,0.000232
172499859279438,45-54,unknown,0.000991
172499859279438,55-64,male,0.077304
172499859279438,35-44,unknown,0.000991
172499859279438,55-64,unknown,0.001982
172499859279438,45-54,female,0.028741
172499859279438,45-54,male,0.032706
172499859279438,35-44,female,0.057483
172499859279438,55-64,female,0.07334
172499859279438,65+,female,0.20218
172499859279438,25-34,unknown,0.000991
172499859279438,25-34,female,0.10109
172499859279438,25-34,male,0.052527
172499859279438,35-44,male,0.026759
172499859279438,18-24,female,0.162537
172499859279438,65+,male,0.139742
172499859279438,18-24,male,0.038652
172499859279438,18-24,unknown,0.001982
718700203115194,35-44,male,0.007021
718700203115194,25-34,unknown,0.019057
718700203115194,25-34,female,0.298897
718700203115194,18-24,male,0.134403
718700203115194,18-24,female,0.361083
718700203115194,25-34,male,0.146439
718700203115194,35-44,female,0.013039
718700203115194,18-24,unknown,0.02006
725440019012694,18-24,female,0.000798
725440019012694,55-64,unknown,0.000931
725440019012694,25-34,female,0.003722
725440019012694,25-34,male,0.019676
725440019012694,18-24,male,0.003988
725440019012694,65+,female,0.222015
725440019012694,65+,male,0.169237
725440019012694,55-64,male,0.191704
725440019012694,45-54,male,0.110476
725440019012694,45-54,female,0.051715
725440019012694,35-44,male,0.059692
725440019012694,55-64,female,0.144244
725440019012694,65+,unknown,0.000266
725440019012694,35-44,female,0.02034
725440019012694,45-54,unknown,0.000798
725440019012694,35-44,unknown,0.000399
1042027386944822,25-34,unknown,0.000121
1042027386944822,65+,female,0.301449
1042027386944822,35-44,male,0.009179
1042027386944822,25-34,female,0.027778
1042027386944822,55-64,unknown,0.001932
1042027386944822,45-54,female,0.06244
1042027386944822,55-64,female,0.14529
1042027386944822,65+,male,0.25785
1042027386944822,35-44,female,0.03128
1042027386944822,45-54,unknown,0.000725
1042027386944822,18-24,female,0.008575
1042027386944822,45-54,male,0.033213
1042027386944822,55-64,male,0.106039
1042027386944822,65+,unknown,0.001208
1042027386944822,18-24,unknown,0.000362
1042027386944822,35-44,unknown,0.000845
1042027386944822,25-34,male,0.008092
1042027386944822,18-24,male,0.003623
661465739464834,55-64,female,0.001879
661465739464834,45-54,female,0.013593
661465739464834,65+,female,0.002045
661465739464834,35-44,male,0.009781
661465739464834,18-24,male,0.061944
661465739464834,25-34,male,0.072609
661465739464834,65+,male,0.000718
661465739464834,18-24,female,0.333039
661465739464834,35-44,female,0.087307
661465739464834,25-34,female,0.41471
661465739464834,55-64,male,0.000442
661465739464834,45-54,male,0.001934
1063641728160005,18-24,male,0.006534
1063641728160005,25-34,male,0.031148
1063641728160005,25-34,female,0.027008
1063641728160005,35-44,male,0.026005
1063641728160005,35-44,female,0.028108
1063641728160005,55-64,male,0.090597
1063641728160005,55-64,female,0.118155
1063641728160005,65+,female,0.341107
1063641728160005,45-54,male,0.032668
1063641728160005,45-54,female,0.050199
1063641728160005,65+,male,0.240838
1063641728160005,18-24,female,0.007633
24482486904683155,35-44,male,0.045326
24482486904683155,45-54,male,0.116147
24482486904683155,55-64,male,0.269122
24482486904683155,55-64,female,0.073654
24482486904683155,65+,male,0.303116
24482486904683155,65+,female,0.141643
24482486904683155,25-34,male,0.008499
24482486904683155,35-44,female,0.002833
24482486904683155,18-24,male,0.008499
24482486904683155,65+,unknown,0.005666
24482486904683155,45-54,female,0.022663
24482486904683155,25-34,unknown,0.002833
887328189527464,45-54,unknown,0.000467
887328189527464,55-64,unknown,0.000653
887328189527464,18-24,female,0.00112
887328189527464,35-44,female,0.02706
887328189527464,45-54,male,0.136605
887328189527464,55-64,male,0.232714
887328189527464,55-64,female,0.183074
887328189527464,65+,male,0.108986
887328189527464,45-54,female,0.081179
887328189527464,65+,female,0.147616
887328189527464,35-44,male,0.058785
887328189527464,25-34,female,0.005319
887328189527464,25-34,male,0.014276
887328189527464,35-44,unknown,0.000467
887328189527464,18-24,male,0.0014
887328189527464,65+,unknown,0.00028
1058080788669695,35-44,unknown,0.001916
1058080788669695,25-34,unknown,0.001916
1058080788669695,18-24,male,0.187739
1058080788669695,18-24,female,0.162835
1058080788669695,25-34,male,0.277778
1058080788669695,25-34,female,0.16092
1058080788669695,35-44,female,0.068966
1058080788669695,35-44,male,0.124521
1058080788669695,18-24,unknown,0.01341
1105116187141927,25-34,unknown,0.000413
1105116187141927,18-24,unknown,0.007436
1105116187141927,25-34,male,0.102451
1105116187141927,25-34,female,0.080556
1105116187141927,18-24,male,0.431148
1105116187141927,18-24,female,0.377995
1041674720297849,25-34,unknown,0.000617
1041674720297849,25-34,male,0.064191
1041674720297849,25-34,female,0.088712
1041674720297849,18-24,male,0.310738
1041674720297849,18-24,female,0.529577
1041674720297849,18-24,unknown,0.006165
846707520583955,25-34,unknown,0.00625
846707520583955,55-64,female,0.075
846707520583955,18-24,male,0.025
846707520583955,65+,male,0.25625
846707520583955,35-44,male,0.05
846707520583955,55-64,male,0.2375
846707520583955,45-54,male,0.11875
846707520583955,65+,female,0.1625
846707520583955,45-54,female,0.0375
846707520583955,25-34,male,0.01875
846707520583955,35-44,female,0.00625
846707520583955,65+,unknown,0.00625
230709950030784,55-64,unknown,0.000905
230709950030784,65+,female,0.167873
230709950030784,18-24,male,0.004072
230709950030784,35-44,female,0.078733
230709950030784,45-54,male,0.078281
230709950030784,55-64,male,0.139367
230709950030784,45-54,female,0.113122
230709950030784,55-64,female,0.131674
230709950030784,65+,male,0.157014
230709950030784,35-44,unknown,0.00181
230709950030784,18-24,female,0.004072
230709950030784,35-44,male,0.042081
230709950030784,25-34,female,0.054299
230709950030784,25-34,male,0.023982
230709950030784,65+,unknown,0.000452
230709950030784,45-54,unknown,0.00181
230709950030784,25-34,unknown,0.000452
311408165014991,45-54,unknown,0.000568
311408165014991,45-54,female,0.074432
311408165014991,25-34,male,0.315909
311408165014991,25-34,female,0.282955
311408165014991,35-44,male,0.080114
311408165014991,55-64,male,0.040341
311408165014991,45-54,male,0.047159
311408165014991,35-44,female,0.0875
311408165014991,55-64,female,0.066477
311408165014991,25-34,unknown,0.003977
311408165014991,35-44,unknown,0.000568
1266533214020850,18-24,female,0.133103
1266533214020850,25-34,female,0.496815
1266533214020850,45-54,female,0.129115
1266533214020850,35-44,female,0.240967
327180766712589,18-24,unknown,0.001991
327180766712589,25-34,male,0.137168
327180766712589,45-54,unknown,0.000221
327180766712589,35-44,unknown,0.000664
327180766712589,65+,unknown,0.000442
327180766712589,65+,male,0.036504
327180766712589,65+,female,0.084071
327180766712589,55-64,male,0.048451
327180766712589,35-44,female,0.077434
327180766712589,35-44,male,0.046681
327180766712589,18-24,male,0.058186
327180766712589,55-64,female,0.115487
327180766712589,18-24,female,0.085619
327180766712589,45-54,male,0.038496
327180766712589,25-34,female,0.180531
327180766712589,45-54,female,0.087611
327180766712589,25-34,unknown,0.000442
2517461925081614,25-34,male,0.077206
2517461925081614,18-24,female,0.350572
2517461925081614,25-34,female,0.416003
2517461925081614,18-24,male,0.058406
2517461925081614,35-44,female,0.080785
2517461925081614,18-24,unknown,0.003579
2517461925081614,35-44,male,0.010838
2517461925081614,25-34,unknown,0.002107
2517461925081614,35-44,unknown,0.000502
881138703392182,35-44,unknown,0.000167
881138703392182,25-34,unknown,0.001419
881138703392182,18-24,unknown,0.002783
881138703392182,25-34,male,0.055214
881138703392182,18-24,female,0.406061
881138703392182,18-24,male,0.041717
881138703392182,25-34,female,0.459912
881138703392182,35-44,female,0.029611
881138703392182,35-44,male,0.003089
881138703392182,65+,female,2.8E-5
338831575508227,65+,unknown,0.004202
338831575508227,25-34,unknown,0.00105
338831575508227,45-54,female,0.02416
338831575508227,45-54,male,0.112395
338831575508227,55-64,female,0.07458
338831575508227,65+,male,0.322479
338831575508227,65+,female,0.102941
338831575508227,55-64,male,0.285714
338831575508227,35-44,male,0.04937
338831575508227,25-34,male,0.012605
338831575508227,35-44,female,0.003151
338831575508227,18-24,male,0.004202
338831575508227,45-54,unknown,0.00105
338831575508227,25-34,female,0.002101
878434303857081,65+,unknown,0.002427
878434303857081,25-34,male,0.038835
878434303857081,45-54,male,0.097087
878434303857081,55-64,female,0.092233
878434303857081,35-44,male,0.046117
878434303857081,65+,male,0.203883
878434303857081,25-34,female,0.038835
878434303857081,65+,female,0.211165
878434303857081,55-64,male,0.104369
878434303857081,45-54,female,0.084951
878434303857081,35-44,female,0.033981
878434303857081,18-24,male,0.021845
878434303857081,18-24,female,0.024272
315702337897262,35-44,male,0.017382
315702337897262,35-44,unknown,0.005432
315702337897262,18-24,unknown,0.064639
315702337897262,25-34,male,0.189028
315702337897262,25-34,unknown,0.054318
315702337897262,35-44,female,0.016295
315702337897262,25-34,female,0.271592
315702337897262,18-24,male,0.145573
315702337897262,18-24,female,0.235741
6708811312564852,55-64,male,0.000349
6708811312564852,65+,male,0.000407
6708811312564852,55-64,female,0.001919
6708811312564852,45-54,female,0.011282
6708811312564852,65+,female,0.002094
6708811312564852,45-54,male,0.001396
6708811312564852,25-34,male,0.074382
6708811312564852,35-44,female,0.070079
6708811312564852,35-44,male,0.008142
6708811312564852,18-24,female,0.344984
6708811312564852,18-24,male,0.070195
6708811312564852,25-34,female,0.414772
247925341627164,18-24,female,0.009404
247925341627164,35-44,male,0.022974
247925341627164,35-44,female,0.029345
247925341627164,55-64,female,0.132451
247925341627164,65+,male,0.253906
247925341627164,18-24,male,0.007107
247925341627164,45-54,female,0.059548
247925341627164,65+,female,0.311769
247925341627164,55-64,male,0.093304
247925341627164,25-34,male,0.025577
247925341627164,45-54,male,0.033266
247925341627164,25-34,female,0.02135
655245556692409,25-34,unknown,0.001056
655245556692409,18-24,unknown,0.007395
655245556692409,45-54,unknown,0.000634
655245556692409,65+,male,0.014578
655245556692409,35-44,female,0.053877
655245556692409,55-64,male,0.020494
655245556692409,65+,female,0.012888
655245556692409,45-54,male,0.0412
655245556692409,25-34,female,0.091485
655245556692409,45-54,female,0.031481
655245556692409,25-34,male,0.202409
655245556692409,18-24,male,0.326431
655245556692409,35-44,male,0.068244
655245556692409,18-24,female,0.099091
655245556692409,35-44,unknown,0.000845
655245556692409,55-64,female,0.027889
662950576017974,65+,unknown,0.000384
662950576017974,35-44,female,0.033879
662950576017974,35-44,unknown,0.000461
662950576017974,55-64,unknown,0.000128
662950576017974,45-54,female,0.019703
662950576017974,65+,female,0.004785
662950576017974,55-64,male,0.011464
662950576017974,18-24,unknown,0.00806
662950576017974,25-34,male,0.202482
662950576017974,25-34,unknown,0.001868
662950576017974,45-54,male,0.027073
662950576017974,18-24,male,0.446085
662950576017974,25-34,female,0.064765
662950576017974,35-44,male,0.060235
662950576017974,18-24,female,0.100128
662950576017974,65+,male,0.007856
662950576017974,55-64,female,0.010235
662950576017974,45-54,unknown,0.000409
333423959305155,65+,unknown,0.000219
333423959305155,18-24,male,0.398845
333423959305155,45-54,unknown,0.000274
333423959305155,35-44,unknown,0.000466
333423959305155,25-34,unknown,0.001591
333423959305155,18-24,female,0.10993
333423959305155,55-64,female,0.010627
333423959305155,25-34,male,0.225647
333423959305155,55-64,male,0.010298
333423959305155,65+,female,0.005046
333423959305155,25-34,female,0.079448
333423959305155,35-44,male,0.061677
333423959305155,35-44,female,0.037379
333423959305155,45-54,male,0.027273
333423959305155,45-54,female,0.020212
333423959305155,18-24,unknown,0.00495
333423959305155,65+,male,0.006088
333423959305155,55-64,unknown,2.7E-5
1064370147929157,55-64,unknown,0.000212
1064370147929157,25-34,female,0.091698
1064370147929157,35-44,unknown,0.000635
1064370147929157,65+,female,0.008259
1064370147929157,55-64,male,0.014189
1064370147929157,55-64,female,0.014189
1064370147929157,45-54,male,0.033672
1064370147929157,18-24,male,0.319144
1064370147929157,25-34,male,0.215163
1064370147929157,25-34,unknown,0.003812
1064370147929157,18-24,female,0.13956
1064370147929157,35-44,male,0.068615
1064370147929157,45-54,female,0.027742
1064370147929157,65+,male,0.010801
1064370147929157,35-44,female,0.045743
1064370147929157,18-24,unknown,0.006141
1064370147929157,65+,unknown,0.000212
1064370147929157,45-54,unknown,0.000212
873302544068926,45-54,unknown,0.002506
873302544068926,25-34,female,0.025063
873302544068926,35-44,female,0.017544
873302544068926,65+,male,0.203008
873302544068926,45-54,male,0.117794
873302544068926,35-44,male,0.052632
873302544068926,55-64,female,0.115288
873302544068926,65+,female,0.177945
873302544068926,25-34,male,0.0401
873302544068926,45-54,female,0.057644
873302544068926,55-64,male,0.157895
873302544068926,18-24,male,0.02005
873302544068926,18-24,female,0.012531
1069234994087428,18-24,male,0.418771
1069234994087428,25-34,female,0.052748
1069234994087428,18-24,female,0.407807
1069234994087428,25-34,male,0.058713
1069234994087428,18-24,unknown,0.057169
1069234994087428,25-34,unknown,0.004791
24983055524627440,25-34,female,0.546775
